Sale ID,Date,Item ID,Batch ID,Product Type,Species,Grade,Finish,Dominant Color,Color Count (#),Customer Type,Customer Name,Country,City,Channel,Lead Source,Price (CAD),Discount (CAD),Shipping (CAD),Taxes Collected (CAD),Payment Method,COA #,Shipped Date,Consignment? (Y/N),Consignment Owner,Export Permit (PDF link),length,width,weight,,,,,,,,
S-0035,2025-03-24,I-0035,B-2025-011,Fossil (Half Nodule),Placenticeras meeki,AA,Coated,Purple/Red,6,Wholesaler,I. Wright,Canada,Toronto,Online,Instagram,4378,0,2639,350.85,Credit Card,COA-000135,2025-12-08 00:00:00,Y,Royal Minerals,C:\Permits\EXP-0053.pdf,17,19,14.2,,,,,,,,
S-0036,2025-05-25,I-0036,B-2025-012,Fossil (Half Nodule),Baculites compressus,B,Coated,Green,3,Retail Collector,E. Martinez,Canada,Vancouver,Online,Referral,8898,100,1973,538.55,EFT,COA-000136,2025-12-11 00:00:00,Y,Lotus Minerals,C:\Permits\EXP-0054.pdf,30,8,6,,,,,,,,
S-0037,2025-03-26,I-0037,B-2025-012,Fossil (Whole Ammonite),Baculites compressus,AAA,Stabilized,Green/Blue,2,Retail Collector,A. Anderson,Japan,Tokyo,Online,Instagram,7007,200,253,0,Wire,COA-000137,2025-12-16 00:00:00,Y,Ammonite Gallery,C:\Permits\EXP-0055.pdf,33,24,3.6,,,,,,,,
S-0038,2025-03-19,I-0038,B-2025-013,Fossil (Whole Ammonite),Placenticeras meeki,AA,Polished,Fiery Red,1,Wholesaler,J. Clark,United Kingdom,London,Online,Repeat Client,13583,200,2934,0,Credit Card,COA-000138,2025-12-20 00:00:00,Y,Pacific Emporium,C:\Permits\EXP-0056.pdf,38,4,19.6,,,,,,,,
S-0039,2025-01-01,I-0039,B-2025-013,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Coated,Green,2,Retail Collector,L. Lee,Japan,Osaka,Online,Repeat Client,25706,100,1730,0,Credit Card,COA-000139,2025-12-22 00:00:00,Y,Maison Fossils,C:\Permits\EXP-0057.pdf,3,5,5.5,,,,,,,,
S-0040,2025-02-20,I-0040,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,AA,Coated,Peacock,5,Wholesaler,M. Johnson,South Korea,Busan,Online,Instagram,27277,75,1403,0,PayPal,COA-000140,2025-12-23 00:00:00,Y,Mineral House,C:\Permits\EXP-0058.pdf,29,31,15.9,,,,,,,,
S-0041,2025-06-22,I-0041,B-2025-014,Fossil (Half Nodule),Placenticeras meeki,AA,Coated,Multicolor,4,Retail Collector,I. Walker,Japan,Tokyo,Wholesale,Outbound Call,4714,200,2415,0,PayPal,COA-000141,2025-12-27 00:00:00,Y,Harbour Emporium,C:\Permits\EXP-0059.pdf,9,14,11.8,,,,,,,,
S-0042,2025-07-24,I-0042,B-2025-015,Fossil (Half Nodule),Placenticeras intercalare,AA,Polished,Multicolor,5,Retail Collector,E. Wright,Australia,Melbourne,Online,Website,37619,100,627,0,Credit Card,COA-000142,2025-12-30 00:00:00,Y,Northern House,C:\Permits\EXP-0060.pdf,6,24,20.9,,,,,,,,
S-0043,2025-09-17,I-0043,B-2025-015,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Red/Orange,1,Gallery,O. Wilson,Australia,Sydney,Online,Instagram,4179,75,661,0,Square,COA-000143,2026-01-04 00:00:00,Y,Maison Exchange,C:\Permits\EXP-0061.pdf,23,9,6.8,,,,,,,,
S-0044,2025-10-15,I-0044,B-2025-009,Fossil (Whole Ammonite),Baculites compressus,A,Stabilized,Gold/Green,2,Wholesaler,A. Johnson,China,Shenzhen,Wholesale,Referral,6543,75,1386,0,EFT,COA-000144,2026-01-04 00:00:00,Y,Gem Studio,C:\Permits\EXP-0062.pdf,41,29,13.6,,,,,,,,
S-0045,2025-02-03,I-0045,B-2025-009,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Polished,Teal/Blue,1,Retail Collector,L. Clark,Hong Kong,Hong Kong,Online,Instagram,11234,50,2493,0,PayPal,COA-000145,2026-01-06 00:00:00,Y,Stone Studio,C:\Permits\EXP-0063.pdf,36,6,24.5,,,,,,,,
S-0046,2025-04-05,I-0046,B-2025-010,Fossil (Half Nodule),Placenticeras meeki,AAA,Stabilized,Blue/Green,5,Wholesaler,E. Anderson,Canada,Ottawa,Direct,Instagram,13202,0,1577,738.95,Square,COA-000146,2026-01-06 00:00:00,Y,Crystal Studio,C:\Permits\EXP-0064.pdf,30,21,2.3,,,,,,,,
S-0047,2025-03-13,I-0047,B-2025-010,Fossil (Half Nodule),Placenticeras intercalare,AA,Polished,Green/Blue,5,Retail Collector,A. Allen,United States,Seattle,Wholesale,Google Ads,36695,0,2487,0,PayPal,COA-000147,2026-01-09 00:00:00,Y,Mineral Collective,C:\Permits\EXP-0065.pdf,12,23,17.2,,,,,,,,
S-0048,2025-02-08,I-0048,B-2025-011,Fossil (Whole Ammonite),Placenticeras meeki,A,Coated,Gold/Green,4,Wholesaler,C. Clark,Hong Kong,Hong Kong,Online,Trade Show,19445,0,2083,0,Square,COA-000148,2026-01-10 00:00:00,Y,Royal Fossils,C:\Permits\EXP-0066.pdf,21,30,15.4,,,,,,,,
S-0049,2025-06-03,I-0049,B-2025-011,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Coated,Multicolor,1,Retail Collector,L. Anderson,Hong Kong,Hong Kong,Wholesale,Referral,25618,0,2025,0,Wire,COA-000149,2026-01-13 00:00:00,Y,Skyline Collective,C:\Permits\EXP-0067.pdf,19,19,7.2,,,,,,,,
S-0050,2025-09-07,I-0050,B-2025-012,Fossil (Half Nodule),Baculites compressus,AA,Stabilized,Red/Green,6,Gallery,E. Garcia,China,Beijing,Online,Trade Show,6305,0,488,0,PayPal,COA-000150,2026-01-17 00:00:00,Y,Pacific Collective,C:\Permits\EXP-0068.pdf,13,11,1.7,,,,,,,,
S-0051,2025-06-11,I-0051,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,A,Stabilized,Green/Gold,6,Retail Collector,C. Clark,United Kingdom,London,Online,Website,32597,75,2078,0,EFT,COA-000151,2026-01-18 00:00:00,Y,Mineral Exchange,C:\Permits\EXP-0069.pdf,37,12,23.5,,,,,,,,
S-0052,2025-04-28,I-0052,B-2025-013,Fossil (Half Nodule),Baculites compressus,A,Stabilized,Peacock,3,Retail Collector,M. Wilson,United States,Denver,Wholesale,Google Ads,10806,75,501,0,Square,COA-000152,2026-01-22 00:00:00,Y,Royal Collective,C:\Permits\EXP-0070.pdf,7,31,6.9,,,,,,,,
S-0053,2025-09-16,I-0053,B-2025-013,Fossil (Half Nodule),Placenticeras intercalare,AAA,Stabilized,Blue/Green,4,Wholesaler,C. Wright,United States,Seattle,Online,Instagram,35993,75,1912,0,Wire,COA-000153,2026-01-27 00:00:00,Y,Ammonite Fossils,C:\Permits\EXP-0071.pdf,17,15,13,,,,,,,,
S-0054,2025-11-02,I-0054,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,A,Polished,Teal/Blue,4,Gallery,L. Anderson,Japan,Tokyo,Online,Outbound Call,26691,150,1635,0,Cheque,COA-000154,2026-01-27 00:00:00,Y,Skyline Gems,C:\Permits\EXP-0072.pdf,9,13,11.9,,,,,,,,
S-0055,2025-09-25,I-0055,B-2025-014,Fossil (Whole Ammonite),Placenticeras meeki,B,Coated,Red/Orange,4,Retail Collector,L. Wright,France,Lyon,Wholesale,Google Ads,11464,50,274,0,Credit Card,COA-000155,2026-01-29 00:00:00,Y,Maison Emporium,C:\Permits\EXP-0073.pdf,4,7,10.3,,,,,,,,
S-0056,2025-02-23,I-0056,B-2025-015,Fossil (Half Nodule),Baculites compressus,AA,Stabilized,Multicolor,3,Gallery,E. Martinez,South Korea,Busan,Online,Trade Show,10752,150,498,0,Credit Card,COA-000156,2026-01-30 00:00:00,Y,Mineral Minerals,C:\Permits\EXP-0074.pdf,25,15,15.3,,,,,,,,
S-0057,2025-08-24,I-0057,B-2025-015,Fossil (Whole Ammonite),Placenticeras meeki,AA,Coated,Multicolor,5,Retail Collector,I. Johnson,Hong Kong,Hong Kong,Online,Facebook,16820,150,292,0,PayPal,COA-000157,2026-02-01 00:00:00,Y,Gem Studio,C:\Permits\EXP-0075.pdf,30,31,22.9,,,,,,,,
S-0058,2025-08-10,I-0058,B-2025-009,Fossil (Half Nodule),Placenticeras meeki,AAA,Coated,Sunset (R/O/G),1,Wholesaler,O. Smith,Japan,Tokyo,Online,Instagram,15735,0,1412,0,Square,COA-000158,2026-02-01 00:00:00,Y,Ammonite Studio,C:\Permits\EXP-0076.pdf,17,12,13.4,,,,,,,,
S-0059,2025-09-08,I-0059,B-2025-009,Fossil (Half Nodule),Placenticeras meeki,AAA,Stabilized,Green/Blue,3,Wholesaler,O. Johnson,United Kingdom,London,Wholesale,Google Ads,4835,150,2406,0,Credit Card,COA-000159,2026-02-01 00:00:00,Y,Mineral Exchange,C:\Permits\EXP-0077.pdf,37,28,15.9,,,,,,,,
S-0060,2025-11-09,I-0060,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AAA,Polished,Blue/Green,4,Gallery,L. Wilson,Australia,Melbourne,Online,Facebook,7459,100,1533,0,Wire,COA-000160,2026-02-02 00:00:00,Y,Ammonite House,C:\Permits\EXP-0078.pdf,36,25,6.4,,,,,,,,
S-0061,2025-04-22,I-0061,B-2025-010,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Stabilized,Green,1,Wholesaler,I. Allen,United Kingdom,Manchester,Online,Instagram,20984,100,383,0,EFT,COA-000161,2026-02-04 00:00:00,Y,Blue Ridge Emporium,C:\Permits\EXP-0079.pdf,30,10,19.7,,,,,,,,
S-0062,2025-09-12,I-0062,B-2025-011,Fossil (Whole Ammonite),Placenticeras meeki,A,Polished,Multicolor,3,Wholesaler,O. Lee,Australia,Sydney,Online,Instagram,9840,75,2221,0,EFT,COA-000162,2026-02-09 00:00:00,Y,Desert Collective,C:\Permits\EXP-0080.pdf,36,9,3.9,,,,,,,,
S-0063,2025-10-30,I-0063,B-2025-011,Fossil (Half Nodule),Baculites compressus,B,Coated,Teal/Blue,1,Retail Collector,A. Smith,Hong Kong,Hong Kong,Online,Referral,7548,0,293,0,Wire,COA-000163,2026-02-13 00:00:00,Y,Desert Collective,C:\Permits\EXP-0081.pdf,24,27,20.4,,,,,,,,
S-0064,2025-07-26,I-0064,B-2025-012,Fossil (Half Nodule),Baculites compressus,A,Polished,Green/Blue,5,Retail Collector,E. Garcia,South Korea,Seoul,Online,Facebook,9756,0,2753,0,Wire,COA-000164,2026-02-13 00:00:00,Y,Ammonite Collective,C:\Permits\EXP-0082.pdf,37,24,16.8,,,,,,,,
S-0065,2025-08-17,I-0065,B-2025-012,Fossil (Half Nodule),Placenticeras intercalare,B,Coated,Red/Green,2,Retail Collector,C. Wright,France,Lyon,Online,Google Ads,37660,200,1815,0,Square,COA-000165,2026-02-17 00:00:00,Y,Ammonite Fossils,C:\Permits\EXP-0083.pdf,22,7,17.2,,,,,,,,
S-0066,2025-03-07,I-0066,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,AAA,Polished,Red/Green,2,Gallery,C. Wilson,Australia,Melbourne,Online,Instagram,11950,0,1767,0,Wire,COA-000166,2026-02-20 00:00:00,Y,Stone Traders,C:\Permits\EXP-0084.pdf,30,22,11.5,,,,,,,,
S-0067,2025-03-16,I-0067,B-2025-013,Fossil (Whole Ammonite),Placenticeras intercalare,A,Polished,Peacock,1,Retail Collector,M. Johnson,Canada,Winnipeg,Wholesale,Instagram,20639,50,2407,1149.8,Wire,COA-000167,2026-02-25 00:00:00,Y,Maison Minerals,C:\Permits\EXP-0085.pdf,14,3,15.7,,,,,,,,
S-0068,2025-04-13,I-0068,B-2025-014,Fossil (Whole Ammonite),Baculites compressus,AAA,Coated,Green/Blue,1,Wholesaler,L. Martinez,Japan,Osaka,Wholesale,Instagram,4007,0,1168,0,Wire,COA-000168,2026-03-01 00:00:00,Y,Redwood Boutique,C:\Permits\EXP-0086.pdf,38,28,22.9,,,,,,,,
S-0069,2025-07-11,I-0069,B-2025-014,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Stabilized,Peacock,5,Retail Collector,S. Young,Canada,Edmonton,Online,Instagram,36719,200,1259,1888.9,EFT,COA-000169,2026-03-05 00:00:00,Y,Desert Boutique,C:\Permits\EXP-0087.pdf,20,26,8.3,,,,,,,,
S-0070,2025-09-09,I-0070,B-2025-015,Fossil (Half Nodule),Placenticeras meeki,AA,Coated,Green/Blue,3,Wholesaler,E. Young,Japan,Tokyo,Wholesale,Referral,16834,0,1499,0,Credit Card,COA-000170,2026-03-10 00:00:00,Y,Stone Collective,C:\Permits\EXP-0088.pdf,15,22,16,,,,,,,,
S-0071,2025-08-14,I-0071,B-2025-015,Fossil (Half Nodule),Placenticeras intercalare,AA,Coated,Purple/Red,4,Gallery,I. Wright,China,Shenzhen,Online,Outbound Call,32793,75,673,0,Wire,COA-000171,2026-03-15 00:00:00,Y,Maison Traders,C:\Permits\EXP-0089.pdf,21,21,9.2,,,,,,,,
S-0072,2025-10-21,I-0072,B-2025-009,Fossil (Half Nodule),Placenticeras intercalare,AA,Stabilized,Peacock,2,Retail Collector,E. Brown,Canada,Winnipeg,Wholesale,Trade Show,33849,150,2791,1824.5,PayPal,COA-000172,2026-03-18 00:00:00,Y,Crystal Fossils,C:\Permits\EXP-0090.pdf,40,28,20.9,,,,,,,,
S-0073,2025-11-02,I-0073,B-2025-009,Fossil (Half Nodule),Placenticeras intercalare,AA,Stabilized,Multicolor,5,Retail Collector,L. Clark,China,Shenzhen,Online,Trade Show,37231,0,755,0,Square,COA-000173,2026-03-21 00:00:00,Y,Maison Boutique,C:\Permits\EXP-0091.pdf,38,11,15.3,,,,,,,,
S-0074,2025-04-08,I-0074,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AAA,Stabilized,Fiery Red,5,Gallery,C. Johnson,Hong Kong,Hong Kong,Online,Instagram,11173,200,1853,0,Credit Card,COA-000174,2026-03-26 00:00:00,Y,Northern House,C:\Permits\EXP-0092.pdf,11,2,10.2,,,,,,,,
S-0075,2025-10-13,I-0075,B-2025-010,Fossil (Whole Ammonite),Placenticeras meeki,B,Polished,Multicolor,6,Retail Collector,S. Walker,Australia,Melbourne,Wholesale,Google Ads,5894,100,705,0,EFT,COA-000175,2026-03-28 00:00:00,Y,Mineral Collective,C:\Permits\EXP-0093.pdf,37,14,10.5,,,,,,,,
S-0076,2025-11-04,I-0076,B-2025-011,Fossil (Half Nodule),Placenticeras intercalare,AAA,Coated,Red/Orange,1,Wholesaler,E. Wilson,Hong Kong,Hong Kong,Online,Website,35372,50,712,0,PayPal,COA-000176,2026-04-01 00:00:00,Y,Mineral House,C:\Permits\EXP-0094.pdf,2,11,18.8,,,,,,,,
S-0077,2025-09-06,I-0077,B-2025-011,Fossil (Whole Ammonite),Baculites compressus,AAA,Stabilized,Multicolor,6,Wholesaler,E. Johnson,France,Lyon,Wholesale,Instagram,5744,150,2130,0,Credit Card,COA-000177,2026-04-02 00:00:00,Y,Aurora Gallery,C:\Permits\EXP-0095.pdf,4,7,18.3,,,,,,,,
S-0078,2025-06-15,I-0078,B-2025-012,Fossil (Half Nodule),Baculites compressus,B,Polished,Teal/Blue,3,Wholesaler,A. Clark,France,Paris,Online,Instagram,10933,50,1668,0,Credit Card,COA-000178,2026-04-03 00:00:00,Y,Pacific Traders,C:\Permits\EXP-0096.pdf,33,6,3.8,,,,,,,,
S-0079,2025-01-30,I-0079,B-2025-012,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Purple/Red,5,Retail Collector,E. Martinez,France,Paris,Wholesale,Google Ads,4633,150,1275,0,Credit Card,COA-000179,2026-04-03 00:00:00,Y,Blue Ridge Boutique,C:\Permits\EXP-0097.pdf,30,2,11.3,,,,,,,,
S-0080,2025-09-04,I-0080,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,A,Coated,Red/Orange,3,Gallery,C. Johnson,United Kingdom,London,Online,Walk-up,16653,50,1494,0,Square,COA-000180,2026-04-03 00:00:00,Y,Fossil Collective,C:\Permits\EXP-0098.pdf,23,24,16.7,,,,,,,,
S-0081,2025-04-16,I-0081,B-2025-013,Fossil (Whole Ammonite),Baculites compressus,B,Polished,Green,2,Gallery,J. Garcia,Canada,Ottawa,Wholesale,Outbound Call,5349,150,804,300.15,Square,COA-000181,2026-04-07 00:00:00,Y,Stone Fossils,C:\Permits\EXP-0099.pdf,30,11,8.8,,,,,,,,
S-0082,2025-02-20,I-0082,B-2025-014,Fossil (Whole Ammonite),Baculites compressus,AAA,Coated,Blue/Green,3,Wholesaler,S. Martinez,France,Paris,Wholesale,Outbound Call,9770,200,2246,0,Wire,COA-000182,2026-04-08 00:00:00,Y,Harbour Exchange,C:\Permits\EXP-0100.pdf,37,31,2.8,,,,,,,,
S-0083,2025-03-22,I-0083,B-2025-014,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Polished,Green/Gold,1,Retail Collector,J. Lee,Hong Kong,Hong Kong,Wholesale,Trade Show,16149,150,303,0,PayPal,COA-000183,2026-04-13 00:00:00,Y,Fossil Minerals,C:\Permits\EXP-0101.pdf,18,5,8,,,,,,,,
S-0084,2025-05-13,I-0084,B-2025-015,Fossil (Half Nodule),Baculites compressus,A,Stabilized,Peacock,5,Wholesaler,E. Lee,Japan,Tokyo,Wholesale,Facebook,10015,0,1857,0,Wire,COA-000184,2026-04-18 00:00:00,Y,Ammonite Fossils,C:\Permits\EXP-0102.pdf,12,20,3.2,,,,,,,,
S-0085,2025-10-12,I-0085,B-2025-015,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Coated,Green/Blue,5,Retail Collector,C. Johnson,Australia,Sydney,Online,Referral,18947,150,1498,0,Credit Card,COA-000185,2026-04-20 00:00:00,Y,Mineral Exchange,C:\Permits\EXP-0103.pdf,3,17,12.8,,,,,,,,
S-0086,2025-05-18,I-0086,B-2025-009,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Stabilized,Purple/Red,4,Gallery,C. Johnson,United Kingdom,Manchester,Direct,Instagram,18492,0,2987,0,EFT,COA-000186,2026-04-22 00:00:00,Y,Mineral Collective,C:\Permits\EXP-0104.pdf,16,20,6,,,,,,,,
S-0087,2025-07-03,I-0087,B-2025-009,Fossil (Whole Ammonite),Placenticeras meeki,A,Polished,Peacock,3,Museum,J. Young,Hong Kong,Hong Kong,Direct,Walk-up,6365,50,2507,0,Credit Card,COA-000187,2026-04-22 00:00:00,Y,Northern Studio,C:\Permits\EXP-0105.pdf,36,12,17,,,,,,,,
S-0088,2025-09-30,I-0088,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Green,4,Gallery,E. Anderson,Hong Kong,Hong Kong,Online,Trade Show,7984,75,1238,0,Credit Card,COA-000188,2026-04-22 00:00:00,Y,Blue Ridge Exchange,C:\Permits\EXP-0106.pdf,3,19,20.6,,,,,,,,
S-0089,2025-03-10,I-0089,B-2025-010,Fossil (Whole Ammonite),Placenticeras intercalare,B,Stabilized,Multicolor,6,Gallery,J. Clark,Australia,Sydney,Online,Referral,21557,0,879,0,Wire,COA-000189,2026-04-24 00:00:00,Y,Lotus Gallery,C:\Permits\EXP-0107.pdf,33,21,24.4,,,,,,,,
S-0090,2025-02-03,I-0090,B-2025-011,Fossil (Half Nodule),Baculites compressus,AAA,Polished,Green/Gold,4,Gallery,E. Wilson,Canada,Edmonton,Online,Google Ads,7283,75,221,371.45,Credit Card,COA-000190,2026-04-25 00:00:00,Y,Crystal Boutique,C:\Permits\EXP-0108.pdf,30,17,15,,,,,,,,
S-0091,2025-09-19,I-0091,B-2025-011,Fossil (Half Nodule),Placenticeras intercalare,B,Polished,Green/Gold,1,Retail Collector,S. Anderson,France,Lyon,Wholesale,Instagram,33500,75,2668,0,PayPal,COA-000191,2026-04-25 00:00:00,Y,Skyline Gems,C:\Permits\EXP-0109.pdf,24,32,23.5,,,,,,,,
S-0092,2025-02-22,I-0092,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,A,Stabilized,Blue/Green,4,Retail Collector,C. Davis,Australia,Sydney,Direct,Referral,21363,200,1897,0,Square,COA-000192,2026-04-30 00:00:00,Y,Gem Fossils,C:\Permits\EXP-0110.pdf,21,22,21.3,,,,,,,,
S-0093,2025-07-24,I-0093,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Polished,Green/Gold,3,Gallery,C. Martinez,South Korea,Busan,Direct,Instagram,26664,100,846,0,PayPal,COA-000193,2026-05-04 00:00:00,Y,Lotus Traders,C:\Permits\EXP-0111.pdf,9,5,12.6,,,,,,,,
S-0094,2025-05-06,I-0094,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,AAA,Polished,Multicolor,1,Wholesaler,J. Smith,Canada,Ottawa,Online,Website,13055,0,1210,713.25,Credit Card,COA-000194,2026-05-07 00:00:00,Y,Royal Boutique,C:\Permits\EXP-0112.pdf,24,18,22.1,,,,,,,,
S-0095,2025-08-23,I-0095,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,A,Coated,Red/Orange,5,Gallery,A. Walker,Japan,Osaka,Online,Instagram,7320,0,1405,0,Wire,COA-000195,2026-05-12 00:00:00,Y,Lotus Gems,C:\Permits\EXP-0113.pdf,26,19,15.1,,,,,,,,
S-0096,2025-02-12,I-0096,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,B,Stabilized,Blue/Green,3,Retail Collector,C. Garcia,United States,New York,Wholesale,Google Ads,27505,150,2088,0,Cheque,COA-000196,2026-05-12 00:00:00,Y,Mineral Studio,C:\Permits\EXP-0114.pdf,22,24,24.5,,,,,,,,
S-0097,2025-08-28,I-0097,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,A,Polished,Red/Green,1,Retail Collector,L. Young,United States,Los Angeles,Online,Instagram,20990,150,663,0,Wire,COA-000197,2026-05-13 00:00:00,Y,Golden Phoenix Minerals,C:\Permits\EXP-0115.pdf,28,24,14.4,,,,,,,,
S-0098,2025-04-21,I-0098,B-2025-015,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Stabilized,Green/Blue,5,Gallery,J. Martinez,South Korea,Busan,Online,Instagram,3057,0,2369,0,PayPal,COA-000198,2026-05-16 00:00:00,Y,Stone Minerals,C:\Permits\EXP-0116.pdf,11,2,8.1,,,,,,,,
S-0099,2025-09-06,I-0099,B-2025-015,Fossil (Half Nodule),Baculites compressus,AA,Stabilized,Green,2,Gallery,E. Anderson,Australia,Melbourne,Wholesale,Website,10574,100,2727,0,Credit Card,COA-000199,2026-05-17 00:00:00,Y,Stone Studio,C:\Permits\EXP-0117.pdf,16,19,11.5,,,,,,,,
S-0100,2025-05-31,I-0100,B-2025-009,Fossil (Half Nodule),Placenticeras meeki,A,Stabilized,Sunset (R/O/G),2,Museum,M. Walker,Australia,Sydney,Wholesale,Referral,15411,50,741,0,Credit Card,COA-000200,2026-05-20 00:00:00,Y,Lotus Emporium,C:\Permits\EXP-0118.pdf,26,2,2.7,,,,,,,,
S-0101,2025-07-02,I-0101,B-2025-009,Fossil (Whole Ammonite),Placenticeras intercalare,A,Polished,Multicolor,6,Retail Collector,A. Clark,United States,New York,Online,Facebook,4502,100,50,0,PayPal,COA-000201,2026-05-23 00:00:00,Y,Harbour Boutique,C:\Permits\EXP-0119.pdf,11,17,5.2,,,,,,,,
S-0102,2025-04-05,I-0102,B-2025-010,Fossil (Whole Ammonite),Placenticeras intercalare,AAA,Polished,Green/Gold,4,Wholesaler,S. Lee,Canada,Ottawa,Online,Instagram,2667,75,65,132.85,Wire,COA-000202,2026-05-26 00:00:00,Y,Redwood Studio,C:\Permits\EXP-0120.pdf,29,28,13.3,,,,,,,,
S-0103,2025-01-08,I-0103,B-2025-010,Fossil (Half Nodule),Placenticeras intercalare,AA,Coated,Teal/Blue,1,Wholesaler,C. Johnson,Canada,Toronto,Wholesale,Referral,1942,0,95,101.85,Wire,COA-000203,2026-05-28 00:00:00,Y,Gem Gallery,C:\Permits\EXP-0121.pdf,39,24,14.5,,,,,,,,
S-0104,2025-07-03,I-0104,B-2025-011,Fossil (Half Nodule),Baculites compressus,AA,Polished,Peacock,6,Retail Collector,A. Johnson,France,Lyon,Online,Donation w/ sale,966,0,50,0,Wire,COA-000204,2026-06-01 00:00:00,Y,Gem House,C:\Permits\EXP-0122.pdf,13,11,21,,,,,,,,
S-0105,2025-10-08,I-0105,B-2025-011,Fossil (Whole Ammonite),Baculites compressus,AA,Coated,Red/Green,2,Wholesaler,L. Anderson,United States,Chicago,Show,Website,4448,200,50,0,Wire,COA-000205,2026-06-03 00:00:00,Y,Northern Boutique,C:\Permits\EXP-0123.pdf,31,3,20.6,,,,,,,,
S-0106,2025-07-14,I-0106,B-2025-012,Fossil (Whole Ammonite),Baculites compressus,AA,Stabilized,Green/Blue,1,Retail Collector,L. Lee,Ireland,Dublin,Online,Instagram,2747,50,95,0,Wire,COA-000206,2026-06-03 00:00:00,Y,Fossil Arts,C:\Permits\EXP-0124.pdf,6,4,4.9,,,,,,,,
S-0107,2025-07-14,I-0107,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Coated,Teal/Blue,3,Retail Collector,A. Brown,South Korea,Seoul,Wholesale,Facebook,2261,200,0,0,PayPal,COA-000207,2026-06-07 00:00:00,Y,Northern Collective,C:\Permits\EXP-0125.pdf,5,30,14.6,,,,,,,,
S-0108,2025-06-04,I-0108,B-2025-013,Fossil (Half Nodule),Placenticeras intercalare,AAA,Stabilized,Green,3,Retail Collector,L. Wright,United States,New York,Wholesale,Google Ads,3761,0,0,0,Wire,COA-000208,2026-06-09 00:00:00,Y,Aurora Gems,C:\Permits\EXP-0126.pdf,3,7,1.9,,,,,,,,
S-0109,2025-04-03,I-0109,B-2025-013,Fossil (Half Nodule),Baculites compressus,B,Polished,Peacock,2,Gallery,S. Young,France,Lyon,Online,Outbound Call,3608,0,65,0,Wire,COA-000209,2026-06-14 00:00:00,Y,Golden Phoenix Studio,C:\Permits\EXP-0127.pdf,12,7,11.1,,,,,,,,
S-0110,2025-06-09,I-0110,B-2025-014,Fossil (Half Nodule),Placenticeras meeki,AAA,Stabilized,Blue/Green,2,Wholesaler,N. Martinez,Hong Kong,Hong Kong,Online,Donation w/ sale,3855,0,0,0,PayPal,COA-000210,2026-06-14 00:00:00,Y,Northern Exchange,C:\Permits\EXP-0128.pdf,15,28,6.4,,,,,,,,
S-0111,2025-03-02,I-0111,B-2025-014,Fossil (Half Nodule),Baculites compressus,AAA,Coated,Gold/Green,4,Gallery,E. Young,Canada,Edmonton,Online,Instagram,4534,50,120,230.2,Square,COA-000211,2026-06-17 00:00:00,Y,Royal Gems,C:\Permits\EXP-0129.pdf,39,32,24.5,,,,,,,,
S-0112,2025-05-02,I-0112,B-2025-015,Fossil (Half Nodule),Placenticeras meeki,B,Coated,Green/Gold,5,Retail Collector,E. Young,South Korea,Busan,Online,Instagram,5101,200,120,0,Square,COA-000212,2026-06-21 00:00:00,Y,Blue Ridge House,C:\Permits\EXP-0130.pdf,27,3,21.1,,,,,,,,
S-0113,2025-02-20,I-0113,B-2025-015,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Stabilized,Green/Gold,3,Retail Collector,L. Johnson,France,Paris,Wholesale,Instagram,4983,50,50,0,Cheque,COA-000213,2026-06-21 00:00:00,Y,Northern Collective,C:\Permits\EXP-0131.pdf,34,28,4.1,,,,,,,,
